name,highway,road_type,lane_count,speed_limit,capacity_vph,fhsz_zone,hazard_degradation,effective_capacity_vph,baseline_demand_vph,vc_ratio,los,connectivity_score,catchment_units,demand_source,catchment_hu,catchment_employees,resident_demand_vph,employee_demand_vph,student_demand_vph,length_meters,lane_count_estimated,speed_estimated,aadt_estimated
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4528,738,4903.823999999999,738.0,0.0,50.57545819382487,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4913,1213,5320.778999999999,1213.0,0.0,98.82666573611452,True,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4913,1213,5320.778999999999,1213.0,0.0,90.75899681411842,False,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4913,1213,5320.778999999999,1213.0,0.0,49.24865818341905,False,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,5918,8779,6409.193999999999,8779.0,0.0,209.69704996863373,False,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4541,1367,4917.902999999999,1367.0,0.0,93.9007408285326,False,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4913,1213,5320.778999999999,1213.0,0.0,90.75899681411843,False,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4541,1367,4917.902999999999,1367.0,0.0,44.482812393750194,False,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4541,1367,4917.902999999999,1367.0,0.0,65.29209324859868,False,False,True
67th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,4298.94,3.82128,F,6,2514.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,204.08623461281448,True,False,True
67th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,4298.94,3.82128,F,6,2514.0,catchment_based,5546,8933,6006.317999999999,8933.0,0.0,199.3551308315676,True,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,78.00520886778244,False,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4541,1367,4917.902999999999,1367.0,0.0,44.482812393750194,False,False,True
66th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,725.04,0.6444799999999999,E,2,424.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,40.272797139962165,True,False,True
66th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,725.04,0.6444799999999999,E,2,424.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,36.40592097003019,True,False,True
Acton Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,32190.75,28.614,F,36,18825.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,78.00520886778244,False,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3212,1102,3478.595999999999,1102.0,0.0,97.15873267774009,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3215,1258,3481.845,1258.0,0.0,98.05929141340556,True,False,True
Ada Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,11239.83,9.99096,F,12,6573.0,catchment_based,3715,1266,4023.345,1266.0,0.0,218.3168397171713,True,False,True
Ada Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,11239.83,9.99096,F,12,6573.0,catchment_based,3212,1102,3478.595999999999,1102.0,0.0,188.48884744592164,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,74.48863793671094,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3212,1102,3478.595999999999,1102.0,0.0,97.15873267774009,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,45.61568245364647,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,74.48863793671094,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,45.61568245364647,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,69.49047976891534,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,4050,1153,4386.15,1153.0,0.0,132.25486143674672,True,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,69.49047976891534,True,False,True
Cedar Street,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1179.9,1.0488000000000002,F,1,690.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,202.9383840245204,False,False,True
Cedar Street,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1179.9,1.0488000000000002,F,1,690.0,catchment_based,4114,1226,4455.4619999999995,1226.0,0.0,101.17687271177414,False,False,True
Acton Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,945.6300000000001,0.8405600000000001,E,1,553.0,catchment_based,4050,1153,4386.15,1153.0,0.0,132.25486143674672,True,False,True
Hearst Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,685.71,0.6095200000000001,E,1,401.0,catchment_based,5190,6544,5620.7699999999995,6544.0,0.0,101.06529126383053,False,False,True
Hearst Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,685.71,0.6095200000000001,E,1,401.0,catchment_based,5190,6544,5620.7699999999995,6544.0,0.0,100.20957870076224,False,False,True
Addison Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1455.2099999999998,1.2935199999999998,F,1,851.0,catchment_based,6186,6759,6699.437999999999,6759.0,0.0,193.47789833070752,False,False,True
Addison Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1455.2099999999998,1.2935199999999998,F,1,851.0,catchment_based,6186,6759,6699.437999999999,6759.0,0.0,185.89140655245836,False,False,True
Hearst Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,685.71,0.6095200000000001,E,1,401.0,catchment_based,4590,6169,4970.969999999999,6169.0,0.0,103.22804536487494,False,False,True
Hearst Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,685.71,0.6095200000000001,E,1,401.0,catchment_based,5190,6544,5620.7699999999995,6544.0,0.0,101.06529126383053,False,False,True
California Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1179.9,1.0488000000000002,F,1,690.0,catchment_based,3186,793,3450.4379999999996,793.0,0.0,69.13927361182671,False,False,True
California Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1179.9,1.0488000000000002,F,1,690.0,catchment_based,3934,1008,4260.521999999999,1008.0,0.0,60.570255560172924,False,False,True
McGee Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,10458.36,9.29632,F,11,6116.0,catchment_based,3186,793,3450.4379999999996,793.0,0.0,102.3753919495521,True,False,True
McGee Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,10458.36,9.29632,F,11,6116.0,catchment_based,3186,793,3450.4379999999996,793.0,0.0,72.40081190697789,True,False,True
Cragmont Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,935.37,0.83144,E,1,547.0,catchment_based,2622,1088,2839.6259999999997,1088.0,0.0,220.64671025864746,True,False,True
Cragmont Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,993.5099999999999,0.8831199999999999,E,1,581.0,catchment_based,3249,1165,3518.6669999999995,1165.0,0.0,85.4505092752633,True,False,True
Cragmont Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,993.5099999999999,0.8831199999999999,E,1,581.0,catchment_based,3249,1165,3518.6669999999995,1165.0,0.0,64.03266889211348,True,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,high_fhsz,0.5,450.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2961,1141,3206.7629999999995,1141.0,0.0,65.57136951376,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,high_fhsz,0.5,450.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2961,1141,3206.7629999999995,1141.0,0.0,100.44368576433807,False,False,True
Russell Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4123,605,4465.209,605.0,0.0,20.1362428253009,True,False,True
Russell Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4123,605,4465.209,605.0,0.0,58.46298718032016,True,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4905,819,5312.115,819.0,0.0,28.680889103449257,False,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4905,819,5312.115,819.0,0.0,50.466741318589115,False,False,True
Russell Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4123,605,4465.209,605.0,0.0,20.1362428253009,True,False,True
Russell Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4123,605,4465.209,605.0,0.0,61.795363309627646,True,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4905,819,5312.115,819.0,0.0,28.680889103449257,False,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4905,819,5312.115,819.0,0.0,45.66625612061004,False,False,True
66th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,725.04,0.6444799999999999,E,2,424.0,catchment_based,4865,8887,5268.794999999999,8887.0,0.0,79.41592262578821,True,False,True
66th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,725.04,0.6444799999999999,E,2,424.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,40.272797139962165,True,False,True
Sacramento Street,tertiary,two_lane,3,25,1125.0,non_fhsz,1.0,1125.0,11239.83,9.99096,F,12,6573.0,catchment_based,3250,1106,3519.7499999999995,1106.0,0.0,113.53772563070025,False,False,True
Ada Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,11239.83,9.99096,F,12,6573.0,catchment_based,3250,1106,3519.7499999999995,1106.0,0.0,76.08241906859871,True,False,True
Ada Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,11239.83,9.99096,F,12,6573.0,catchment_based,3715,1266,4023.345,1266.0,0.0,218.31683971717132,True,False,True
Sacramento Street,tertiary,two_lane,3,25,1125.0,non_fhsz,1.0,1125.0,11239.83,9.99096,F,12,6573.0,catchment_based,3250,1106,3519.7499999999995,1106.0,0.0,113.53772563070027,False,False,True
Cedar Street,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1179.9,1.0488000000000002,F,1,690.0,catchment_based,3049,691,3302.0669999999996,691.0,0.0,202.9383840245204,False,False,True
Sacramento Street,tertiary,two_lane,2,30,1350.0,non_fhsz,1.0,1350.0,1179.9,0.8740000000000001,E,1,690.0,catchment_based,3084,716,3339.9719999999993,716.0,0.0,94.25308626313031,False,False,True
Lincoln Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1179.9,1.0488000000000002,F,1,690.0,catchment_based,3084,716,3339.9719999999993,716.0,0.0,15.380636030477307,True,False,True
Sacramento Street,tertiary,two_lane,2,30,1350.0,non_fhsz,1.0,1350.0,1179.9,0.8740000000000001,E,1,690.0,catchment_based,3930,4972,4256.19,4972.0,0.0,111.02754998592908,False,False,True
Hearst Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,685.71,0.6095200000000001,E,1,401.0,catchment_based,4590,6169,4970.969999999999,6169.0,0.0,103.22804536487493,False,False,True
Addison Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1455.2099999999998,1.2935199999999998,F,1,851.0,catchment_based,6186,6759,6699.437999999999,6759.0,0.0,193.4778983307075,False,False,True
Parker Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1342.3500000000001,1.1932,F,1,785.0,catchment_based,4801,766,5199.482999999999,766.0,0.0,13.297880058814336,False,False,True
Ward Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1186.74,1.05488,F,1,694.0,catchment_based,4015,632,4348.245,632.0,0.0,13.44691475772297,True,False,True
Ward Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1186.74,1.05488,F,1,694.0,catchment_based,4015,632,4348.245,632.0,0.0,88.8874400922694,True,False,True
Russell Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,8671.41,7.70792,F,9,5071.0,catchment_based,4123,605,4465.209,605.0,0.0,58.46298718032016,True,False,True
Russell Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,7484.669999999999,6.653039999999999,F,8,4377.0,catchment_based,4123,605,4465.209,605.0,0.0,12.132582874732275,True,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4905,819,5312.115,819.0,0.0,11.599075502859478,False,False,True
Ashby Avenue,primary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,23519.34,3.09465,F,27,13754.0,catchment_based,4905,819,5312.115,819.0,0.0,50.466741318589115,False,False,True
Prince Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1299.6000000000001,1.1552000000000002,F,2,760.0,catchment_based,4533,973,4909.238999999999,973.0,0.0,11.612671106011282,True,False,True
Sacramento Street,tertiary,two_lane,2,30,1350.0,non_fhsz,1.0,1350.0,2306.79,1.7087333333333332,F,3,1349.0,catchment_based,4533,973,4909.238999999999,973.0,0.0,43.50576671906216,False,False,True
67th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,4298.94,3.82128,F,6,2514.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,204.08623461281445,True,False,True
Woolsey Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2306.79,2.05048,F,3,1349.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,11.49525247038534,True,False,True
66th Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,725.04,0.6444799999999999,E,2,424.0,catchment_based,4541,1471,4917.902999999999,1471.0,0.0,167.51223222733344,True,False,True
Alcatraz Avenue,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,76.95,0.0684,A,1,45.0,catchment_based,2169,1054,2349.0269999999996,1054.0,0.0,155.22890692243894,False,False,True
Claremont Avenue,secondary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,822.51,0.108225,B,1,481.0,catchment_based,1794,849,1942.9019999999998,849.0,0.0,42.70195035230392,False,False,True
Claremont Avenue,secondary,multilane,4,25,7600.0,non_fhsz,1.0,7600.0,822.51,0.108225,B,1,481.0,catchment_based,2060,1197,2230.98,1197.0,0.0,121.44124776762939,False,False,True
Encina Place,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,822.51,0.73112,E,1,481.0,catchment_based,1794,1437,1942.9019999999998,1437.0,0.0,34.292893113573776,False,False,True
Bonar Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1455.2099999999998,1.2935199999999998,F,1,851.0,catchment_based,4926,9322,5334.857999999999,9322.0,0.0,99.2941293672388,True,False,True
Bonar Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1455.2099999999998,1.2935199999999998,F,1,851.0,catchment_based,3921,1756,4246.442999999999,1756.0,0.0,102.34752891689159,True,False,True
Bancroft Way,tertiary,two_lane,2,25,1125.0,moderate_fhsz,0.75,843.75,480.51,0.42712,D,1,281.0,catchment_based,2048,1224,2217.984,1224.0,2237.129644739013,36.51629216997308,False,False,True
Prospect Street,tertiary,two_lane,2,25,1125.0,moderate_fhsz,0.75,843.75,480.51,0.42712,D,1,281.0,catchment_based,2363,1259,2559.1289999999995,1259.0,2237.129644739013,143.69675646553404,False,False,True
Channing Way,residential,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,480.51,0.42712,D,1,281.0,catchment_based,3019,1445,3269.5769999999993,1445.0,2237.129644739013,63.484918457965065,True,False,True
Prospect Street,tertiary,two_lane,2,25,1125.0,moderate_fhsz,0.75,843.75,480.51,0.42712,D,1,281.0,catchment_based,2363,1259,2559.1289999999995,1259.0,2237.129644739013,143.69675646553407,False,False,True
Hearst Avenue,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1470.6000000000001,1.3072000000000001,F,1,860.0,catchment_based,2799,14066,3031.3169999999996,14066.0,0.0,94.82281543407748,False,False,True
California Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1400.49,1.24488,F,1,819.0,catchment_based,4590,6169,4970.969999999999,6169.0,0.0,94.4001294709361,True,False,True
Milvia Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1990.44,1.76928,F,2,1164.0,catchment_based,7180,27164,7775.94,27164.0,327.72089571604346,99.97414557079935,False,False,True
Addison Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1711.7099999999998,1.5215199999999998,F,2,1001.0,catchment_based,1939,13830,2099.937,13830.0,0.0,37.388705191623565,True,False,True
Ninth Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,1005.48,0.89376,E,1,588.0,catchment_based,1688,6141,1828.1039999999998,6141.0,0.0,200.02301633624324,False,False,True
Page Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,461.7,0.4104,D,1,270.0,catchment_based,3699,6421,4006.0169999999994,6421.0,0.0,100.19281298833054,False,False,True
Page Street,residential,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,461.7,0.4104,D,1,270.0,catchment_based,3699,6421,4006.0169999999994,6421.0,0.0,100.43682869609343,False,False,True
Garber Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,771.21,0.68552,E,1,451.0,catchment_based,4973,2510,5385.758999999999,2510.0,0.0,100.23365358844812,True,False,True
Garber Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,771.21,0.68552,E,1,451.0,catchment_based,5220,2801,5653.259999999999,2801.0,0.0,204.95971569506358,True,False,True
Piedmont Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,771.21,0.68552,E,1,451.0,catchment_based,5220,2801,5653.259999999999,2801.0,0.0,90.12487697725406,True,False,True
Piedmont Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,771.21,0.68552,E,1,451.0,catchment_based,4973,2510,5385.758999999999,2510.0,0.0,81.06921729207055,True,False,True
Piedmont Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.3899999999999,0.9256799999999998,E,1,609.0,catchment_based,3282,2501,3554.4059999999995,2501.0,0.0,99.26728970405456,True,False,True
Ashby Avenue,primary,multilane,2,25,3800.0,non_fhsz,1.0,3800.0,1485.99,0.39105,C,2,869.0,catchment_based,3282,2501,3554.4059999999995,2501.0,0.0,82.94189569363296,False,False,True
Ashby Avenue,primary,multilane,2,25,3800.0,non_fhsz,1.0,3800.0,1485.99,0.39105,C,2,869.0,catchment_based,3282,2501,3554.4059999999995,2501.0,0.0,43.537699041044405,False,False,True
Webster Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1203.84,1.07008,F,1,704.0,catchment_based,3298,2809,3571.7339999999995,2809.0,0.0,82.87847836269239,True,False,True
Webster Street,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1203.84,1.07008,F,1,704.0,catchment_based,3785,5635,4099.155,5635.0,0.0,150.20268836625934,True,False,True
Piedmont Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1041.3899999999999,0.9256799999999998,E,1,609.0,catchment_based,3298,2809,3571.7339999999995,2809.0,0.0,101.03272234394699,True,False,True
Del Mar Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,748.9799999999999,0.6657599999999999,E,1,438.0,catchment_based,2950,483,3194.85,483.0,2251.8005322945164,147.25067315338492,True,False,True
Del Mar Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,748.9799999999999,0.6657599999999999,E,1,438.0,catchment_based,2193,376,2375.019,376.0,2247.531617858813,87.60128922691577,True,False,True
Del Mar Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,748.9799999999999,0.6657599999999999,E,1,438.0,catchment_based,2950,483,3194.85,483.0,2251.8005322945164,147.2506731533849,True,False,True
Del Mar Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,748.9799999999999,0.6657599999999999,E,1,438.0,catchment_based,2193,376,2375.019,376.0,2247.531617858813,87.60128922691577,True,False,True
Tulare Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,899.46,0.79952,E,1,526.0,catchment_based,1812,1085,1962.3959999999997,1085.0,0.0,82.0131231653152,False,False,True
Tulare Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,899.46,0.79952,E,1,526.0,catchment_based,1812,1085,1962.3959999999997,1085.0,0.0,205.63053652761863,False,False,True
Marin Avenue,secondary,multilane,3,25,5700.0,non_fhsz,1.0,5700.0,899.46,0.1578,B,1,526.0,catchment_based,2606,1251,2822.298,1251.0,0.0,94.14318829596462,False,False,True
Ensenada Avenue,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,899.46,0.79952,E,1,526.0,catchment_based,2606,1251,2822.298,1251.0,0.0,167.18852908637467,False,False,True
Marin Avenue,secondary,multilane,3,25,5700.0,non_fhsz,1.0,5700.0,899.46,0.1578,B,1,526.0,catchment_based,2606,1251,2822.298,1251.0,0.0,94.14318829596463,False,False,True
Colusa Avenue,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,916.56,0.81472,E,1,536.0,catchment_based,2606,1251,2822.298,1251.0,0.0,32.814749207606624,False,False,True
Colusa Avenue,tertiary,two_lane,2,25,1125.0,non_fhsz,1.0,1125.0,916.56,0.81472,E,1,536.0,catchment_based,2606,1251,2822.298,1251.0,0.0,37.40163211116449,False,False,True
Marin Avenue,secondary,multilane,3,25,5700.0,non_fhsz,1.0,5700.0,5555.79,0.9747,F,7,3249.0,catchment_based,2986,932,3233.8379999999997,932.0,0.0,48.86578491986239,False,False,True
Marin Avenue,secondary,multilane,3,25,5700.0,non_fhsz,1.0,5700.0,5555.79,0.9747,F,7,3249.0,catchment_based,2483,768,2689.0889999999995,768.0,0.0,167.50849925475848,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2769,508,2998.8269999999993,508.0,0.0,113.841764953946,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,3151,661,3412.5329999999994,661.0,0.0,124.50629360197979,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2769,508,2998.8269999999993,508.0,0.0,99.22720442255202,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2769,508,2998.8269999999993,508.0,0.0,113.841764953946,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2769,508,2998.8269999999993,508.0,0.0,86.94347577448968,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2769,508,2998.8269999999993,508.0,0.0,99.22720442255202,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,moderate_fhsz,0.75,675.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2486,429,2692.3379999999997,429.0,0.0,89.5497292955674,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,non_fhsz,1.0,900.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2769,508,2998.8269999999993,508.0,0.0,86.94347577448968,False,False,True
Santa Barbara Road,residential,two_lane,1,25,1125.0,moderate_fhsz,0.75,843.75,935.37,0.83144,E,1,547.0,catchment_based,2486,429,2692.3379999999997,429.0,0.0,152.3223923448749,True,False,True
Santa Barbara Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,935.37,0.83144,E,1,547.0,catchment_based,2486,429,2692.3379999999997,429.0,0.0,32.19828052742866,True,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,high_fhsz,0.5,450.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,3399,1221,3681.1169999999993,1221.0,0.0,170.89156066105204,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,moderate_fhsz,0.75,675.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2486,429,2692.3379999999997,429.0,0.0,89.5497292955674,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,high_fhsz,0.5,450.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,2961,1141,3206.7629999999995,1141.0,0.0,65.57136951376,False,False,True
Marin Avenue,tertiary,two_lane,2,20,900.0,high_fhsz,0.5,450.0,3982.5899999999997,4.4251,F,5,2329.0,catchment_based,3399,1221,3681.1169999999993,1221.0,0.0,170.89156066105204,False,False,True
Cragmont Avenue,residential,two_lane,1,25,1125.0,high_fhsz,0.5,562.5,993.5099999999999,0.8831199999999999,E,1,581.0,catchment_based,3399,1221,3681.1169999999993,1221.0,0.0,334.40918584978124,True,False,True
